Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType
Alphington,3/98 Grange Rd,2,u,820000.0,S,Nelson,2017-03-18,6.4,3078.0,2.0,1.0,1.0,183.0,,,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0,4480.87431693989,2017,3,2017Q1,Unit
Alphington,10 Bennett St,4,h,1830000.0,S,Nelson,2016-11-19,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0,3019.80198019802,2016,11,2016Q4,House
Alphington,38 Bennett St,4,h,2100000.0,S,Nelson,2016-11-19,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0,3652.1739130434785,2016,11,2016Q4,House
Alphington,2c Hamilton St,3,h,865000.0,SP,hockingstuart,2016-05-22,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0,4805.555555555556,2016,5,2016Q2,House
Alphington,22 Lowther St,3,h,1165000.0,S,Barry,2016-06-27,6.4,3078.0,3.0,1.0,2.0,979.0,,,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0,1189.9897854954036,2016,6,2016Q2,House
Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,2016-11-27,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0,3417.26618705036,2016,11,2016Q4,House
Alphington,6 Naroon Rd,3,h,1485000.0,SP,McGrath,2016-08-28,6.4,3078.0,3.0,0.0,0.0,597.0,,,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0,2487.4371859296484,2016,8,2016Q3,House
Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,2016-07-30,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0,3310.6960950764005,2016,7,2016Q3,House
Altona,158 Queen St,3,h,520000.0,VB,Greg,2016-09-03,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0,1477.2727272727273,2016,9,2016Q3,House
Altona,59 Bracken Gr,5,h,1525000.0,S,Greg,2016-12-03,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0,2091.906721536351,2016,12,2016Q4,House
Altona,1/123 Blyth St,2,t,720000.0,S,hockingstuart,2016-02-04,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0,2465.753424657534,2016,2,2016Q1,Townhouse
Altona,4 Blyth St,3,h,1120000.0,S,Barlow,2017-03-04,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0,2213.4387351778655,2017,3,2017Q1,House
Altona,20 Linnet St,4,h,780000.0,PI,Sweeney,2016-06-04,13.8,3018.0,4.0,1.0,4.0,655.0,,,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0,1190.8396946564885,2016,6,2016Q2,House
Altona,29 Rose St,4,h,1780000.0,SP,Greg,2016-06-04,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0,1684.0113528855252,2016,6,2016Q2,House
Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,2016-08-06,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0,2025.7234726688102,2016,8,2016Q3,Unit
Altona,5/35 Grieve Pde,2,u,406000.0,SP,hockingstuart,2016-08-06,13.8,3018.0,2.0,1.0,1.0,65.0,,,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0,6246.153846153846,2016,8,2016Q3,Unit
Altona,156 Maidstone St,3,h,660000.0,VB,Greg,2016-05-07,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0,1096.345514950166,2016,5,2016Q2,House
Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,2016-11-07,13.8,3018.0,3.0,1.0,1.0,530.0,,,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,1289.622641509434,2016,11,2016Q4,House
Altona,1/136 Queen St,2,u,580000.0,S,Barlow,2016-10-08,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,2577.777777777778,2016,10,2016Q4,Unit
Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,2016-10-08,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,1718.146718146718,2016,10,2016Q4,House
Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,2016-10-08,13.8,3018.0,3.0,2.0,2.0,280.0,,1997.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,2857.1428571428573,2016,10,2016Q4,Townhouse
Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,2016-09-10,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,4015.748031496063,2016,9,2016Q3,Unit
Altona,261 Queen St,4,h,1070000.0,S,Barlow,2016-09-10,13.8,3018.0,4.0,2.0,2.0,695.0,,,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,1539.568345323741,2016,9,2016Q3,House
Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,2016-09-10,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,3695.6521739130435,2016,9,2016Q3,Unit
Altona,1/60 David St,3,u,605000.0,S,Jas,2016-12-10,13.8,3018.0,3.0,2.0,2.0,230.0,,,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,2630.4347826086955,2016,12,2016Q4,Unit
Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,2017-02-11,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,3578.680203045685,2017,2,2017Q1,Townhouse
Altona,24 Wren St,4,h,845000.0,S,hockingstuart,2017-02-11,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,1134.2281879194632,2017,2,2017Q1,House
Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,2016-11-12,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,3521.3270142180095,2016,11,2016Q4,Townhouse
Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,2016-08-13,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0,10579.710144927536,2016,8,2016Q3,Unit
Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,2016-05-14,13.8,3018.0,3.0,1.0,4.0,625.0,,1960.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0,1016.0,2016,5,2016Q2,House
Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,2016-05-14,13.8,3018.0,2.0,1.0,1.0,168.0,,,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0,3690.4761904761904,2016,5,2016Q2,Unit
Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,2016-10-15,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0,3262.7737226277372,2016,10,2016Q4,Unit
Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,2016-04-16,13.8,3018.0,3.0,2.0,1.0,70.0,,,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0,10428.57142857143,2016,4,2016Q2,Unit
Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,2016-04-16,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0,1118.8118811881188,2016,4,2016Q2,House
Altona,5/8 David St,2,u,580000.0,PI,Biggin,2016-07-16,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0,3314.285714285714,2016,7,2016Q3,Unit
Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,2016-09-17,13.8,3018.0,3.0,1.0,2.0,363.0,,,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0,1961.4325068870523,2016,9,2016Q3,House
Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,2017-03-18,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0,1573.0337078651685,2017,3,2017Q1,House
Altona,4 Boyd St,3,h,980000.0,S,Barlow,2016-11-19,13.8,3018.0,3.0,1.0,2.0,724.0,,,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0,1353.5911602209944,2016,11,2016Q4,House
Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,2016-05-22,13.8,3018.0,3.0,2.0,0.0,265.0,,,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0,2283.396226415094,2016,5,2016Q2,Townhouse
Altona,185 Queen St,3,h,880000.0,PI,Barlow,2016-08-22,13.8,3018.0,3.0,3.0,1.0,577.0,,,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0,1525.1299826689774,2016,8,2016Q3,House
Altona,3/20 Mulga St,3,u,577000.0,S,Williams,2016-04-23,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0,2814.6341463414633,2016,4,2016Q2,Unit
Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,2017-02-25,13.8,3018.0,4.0,1.0,0.0,797.0,,,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0,1292.3462986198244,2017,2,2017Q1,House
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,2017-02-25,13.8,3018.0,3.0,1.0,2.0,181.0,,,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0,3342.5414364640883,2017,2,2017Q1,Unit
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,2016-06-27,13.8,3018.0,3.0,2.0,2.0,529.0,,,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0,1423.4404536862003,2016,6,2016Q2,House
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,2016-11-27,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0,1269.6296296296296,2016,11,2016Q4,House
Altona,49 Bent St,3,h,1500000.0,S,Barlow,2016-05-28,13.8,3018.0,3.0,1.0,1.0,929.0,,,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0,1614.6393972012918,2016,5,2016Q2,House
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,2016-05-28,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0,10428.57142857143,2016,5,2016Q2,Unit
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,2016-05-28,13.8,3018.0,3.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0,1291.248206599713,2016,5,2016Q2,House
Altona,219 Civic Pde,3,h,740000.0,S,Greg,2016-08-28,13.8,3018.0,3.0,1.0,2.0,604.0,,,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0,1225.1655629139073,2016,8,2016Q3,House
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,2016-08-28,13.8,3018.0,4.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0,1750.0,2016,8,2016Q3,House
Altona,2/60 David St,2,h,535600.0,SP,Compton,2016-07-30,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0,3477.9220779220777,2016,7,2016Q3,House
Altona North,45 Hearn St,5,h,1085000.0,S,FN,2016-09-03,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0,1832.7702702702702,2016,9,2016Q3,House
Altona North,4 Knapp St,3,h,781000.0,S,Jas,2016-09-03,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0,1465.2908067542214,2016,9,2016Q3,House
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,2017-03-04,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,1353.7906137184116,2017,3,2017Q1,House
Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,2017-03-04,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0,5467.532467532467,2017,3,2017Q1,Townhouse
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,2017-03-04,11.1,3025.0,3.0,1.0,3.0,655.0,,,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0,2145.038167938931,2017,3,2017Q1,House
Altona North,33 Carthy St,3,h,683000.0,S,FN,2016-06-04,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0,1279.0262172284645,2016,6,2016Q2,House
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,2016-06-04,11.1,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0,1153.7037037037037,2016,6,2016Q2,House
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,2016-05-07,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0,1792.6829268292684,2016,5,2016Q2,House
Altona North,5 Binns St,3,h,710000.0,PI,Village,2016-11-07,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0,1314.8148148148148,2016,11,2016Q4,House
Altona North,25 Allan St,4,h,875000.0,SP,Jas,2016-10-08,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0,1565.2951699463326,2016,10,2016Q4,House
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,2016-12-10,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,1263.537906137184,2016,12,2016Q4,House
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,2017-03-11,11.1,3025.0,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0,2539.6825396825398,2017,3,2017Q1,Townhouse
Altona North,21 Allan St,4,h,650000.0,SP,Williams,2016-06-12,11.1,3025.0,4.0,1.0,4.0,558.0,,,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0,1164.8745519713261,2016,6,2016Q2,House
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,2016-05-14,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0,3947.3684210526317,2016,5,2016Q2,House
Altona North,11 Beevers St,3,h,708000.0,S,Greg,2016-10-15,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0,1210.2564102564102,2016,10,2016Q4,House
Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,2016-10-15,11.1,3025.0,4.0,1.0,4.0,851.0,,,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0,1133.9600470035252,2016,10,2016Q4,House
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,2016-11-19,11.1,3025.0,3.0,1.0,3.0,551.0,,,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0,1234.119782214156,2016,11,2016Q4,House
Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,2016-11-19,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132.0,1279.0697674418604,2016,11,2016Q4,House
Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,2016-05-22,11.1,3025.0,3.0,1.0,2.0,740.0,,,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0,1247.2972972972973,2016,5,2016Q2,House
Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,2016-05-22,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0,2200.0,2016,5,2016Q2,House
Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,2016-08-22,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0,2246.376811594203,2016,8,2016Q3,House
Altona North,2 Gadsden St,3,h,728500.0,S,Jas,2016-08-22,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0,1371.939736346516,2016,8,2016Q3,House
Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,2016-08-22,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0,1577.9661016949153,2016,8,2016Q3,House
Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,2016-08-22,11.1,3025.0,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0,1381.8181818181818,2016,8,2016Q3,House
Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,2016-04-23,11.1,3025.0,3.0,1.0,2.0,561.0,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0,1051.6934046345812,2016,4,2016Q2,House
Altona North,35 May St,2,h,610000.0,S,RT,2016-09-24,11.1,3025.0,2.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0,882.7785817655572,2016,9,2016Q3,House
Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,2017-02-25,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0,1468.4684684684685,2017,2,2017Q1,House
Altona North,84 May St,4,h,970000.0,S,Greg,2017-02-25,11.1,3025.0,4.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0,1370.0564971751412,2017,2,2017Q1,House
Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,2016-06-27,11.1,3025.0,4.0,1.0,3.0,668.0,,,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0,1137.7245508982037,2016,6,2016Q2,House
Altona North,268d Mason St,4,t,847500.0,S,RT,2016-06-27,11.1,3025.0,4.0,3.0,1.0,252.0,,,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0,3363.095238095238,2016,6,2016Q2,Townhouse
Altona North,5 Cresser St,4,h,1200000.0,SP,RT,2016-11-27,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0,1895.7345971563982,2016,11,2016Q4,House
Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,2016-11-27,11.1,3025.0,3.0,1.0,1.0,557.0,,,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0,1256.7324955116696,2016,11,2016Q4,House
Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,2016-05-28,11.1,3025.0,3.0,1.0,1.0,536.0,,,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0,1166.044776119403,2016,5,2016Q2,House
Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,2016-08-28,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0,1908.4967320261437,2016,8,2016Q3,Unit
Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,2016-12-03,6.3,3143.0,2.0,1.0,0.0,861.0,,,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0,638.7921022067363,2016,12,2016Q4,Unit
Armadale,4/769 High St,3,t,1205000.0,S,Jellis,2016-12-03,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0,11930.69306930693,2016,12,2016Q4,Townhouse
Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,2016-12-03,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836.0,6550.675675675676,2016,12,2016Q4,House
Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,2017-03-04,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836.0,8617.511520737327,2017,3,2017Q1,House
Armadale,12 Willis St,3,h,2050000.0,S,Marshall,2017-03-04,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0,10000.0,2017,3,2017Q1,House
Armadale,526 Orrong Rd,4,h,3000000.0,VB,Jellis,2016-06-04,6.3,3143.0,4.0,2.0,2.0,1581.0,,1934.0,Stonnington,-37.858,145.0111,Southern Metropolitan,4836.0,1897.5332068311195,2016,6,2016Q2,House
Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,2016-05-07,6.3,3143.0,8.0,2.0,2.0,693.0,,,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836.0,2200.5772005772005,2016,5,2016Q2,House
Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,2016-05-07,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,347.8466635115949,2016,5,2016Q2,Unit
Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,2016-05-07,6.3,3143.0,2.0,2.0,2.0,246.0,,,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836.0,6447.154471544715,2016,5,2016Q2,Townhouse
Armadale,10 William St,1,h,1435000.0,SP,Jellis,2016-10-08,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836.0,9965.277777777777,2016,10,2016Q4,House
Armadale,40 New St,2,h,1210000.0,S,Marshall,2016-11-12,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836.0,4859.437751004016,2016,11,2016Q4,House
Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,2016-11-12,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836.0,4488.782051282052,2016,11,2016Q4,House
Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,2016-05-14,6.3,3143.0,1.0,1.0,0.0,881.0,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836.0,442.6787741203178,2016,5,2016Q2,Unit
Armadale,791 High St,3,h,1800000.0,PI,RT,2016-10-15,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836.0,4444.444444444444,2016,10,2016Q4,House
Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,2016-10-15,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836.0,4444.444444444444,2016,10,2016Q4,House
Armadale,367 Dandenong Rd,6,h,5525000.0,S,Marshall,2016-09-17,6.3,3143.0,5.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,-37.8602,145.013,Southern Metropolitan,4836.0,3705.5667337357477,2016,9,2016Q3,House
Armadale,34a Rose St,2,h,1125000.0,S,RT,2016-09-17,6.3,3143.0,3.0,1.0,2.0,169.0,,,Stonnington,-37.851,145.0161,Southern Metropolitan,4836.0,6656.80473372781,2016,9,2016Q3,House
Armadale,42 Rose St,3,h,2250000.0,S,Marshall,2016-09-17,6.3,3143.0,3.0,3.0,1.0,301.0,,,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836.0,7475.0830564784055,2016,9,2016Q3,House
Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,2017-03-18,6.3,3143.0,3.0,2.0,0.0,336.0,,,Stonnington,-37.8558,145.015,Southern Metropolitan,4836.0,7023.809523809524,2017,3,2017Q1,House
Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,2017-03-18,6.3,3143.0,2.0,2.0,0.0,207.0,,,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836.0,9178.743961352657,2017,3,2017Q1,House
Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,2016-06-18,6.3,3143.0,3.0,2.0,1.0,316.0,,,Stonnington,-37.8521,145.019,Southern Metropolitan,4836.0,7484.177215189873,2016,6,2016Q2,House
Armadale,14 New St,3,h,1300000.0,VB,Jellis,2016-06-18,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836.0,6132.075471698113,2016,6,2016Q2,House
Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,2016-05-22,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836.0,5792.682926829269,2016,5,2016Q2,House
Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,2017-02-25,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836.0,287.33306353702955,2017,2,2017Q1,Unit
Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,2017-02-25,6.3,3143.0,2.0,1.0,1.0,1194.0,,1953.0,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836.0,730.3182579564489,2017,2,2017Q1,Unit
Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,2017-02-25,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836.0,6908.602150537635,2017,2,2017Q1,House
Armadale,61 Union St,4,h,3660000.0,S,Jellis,2017-02-25,6.3,3143.0,4.0,3.0,2.0,421.0,,,Stonnington,-37.8593,145.0275,Southern Metropolitan,4836.0,8693.586698337293,2017,2,2017Q1,House
