Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType,Suburb_Median,Price_Deviation
Balwyn North,30 Abbott St,5,h,1550000.0,VB,Fletchers,2016-05-28,9.2,3104.0,7.0,2.0,0.0,942.0,,,Boroondara,-37.7923,145.1029,Southern Metropolitan,7809.0,1645.435244161359,2016,5,2016Q2,House,1740000.0,-0.10919540229885058
Balwyn North,15 Ellendale St,3,h,1038000.0,S,Christopher,2016-05-28,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara,-37.7893,145.092,Southern Metropolitan,7809.0,5014.492753623188,2016,5,2016Q2,House,1740000.0,-0.40344827586206894
Balwyn North,15 Maughan Pde,5,h,1660000.0,PI,hockingstuart,2016-05-28,9.2,3104.0,4.0,3.0,2.0,737.0,193.0,1950.0,Boroondara,-37.7975,145.0961,Southern Metropolitan,7809.0,2252.3744911804615,2016,5,2016Q2,House,1740000.0,-0.04597701149425287
Balwyn North,61 Ray Dr,3,h,1260000.0,PI,hockingstuart,2016-05-28,9.2,3104.0,3.0,2.0,2.0,458.0,,1997.0,Boroondara,-37.7908,145.0991,Southern Metropolitan,7809.0,2751.0917030567684,2016,5,2016Q2,House,1740000.0,-0.27586206896551724
Balwyn North,10 Hood St,4,h,2155000.0,S,Jellis,2016-08-28,9.2,3104.0,4.0,2.0,3.0,620.0,,,Boroondara,-37.7985,145.0707,Southern Metropolitan,7809.0,3475.8064516129034,2016,8,2016Q3,House,1740000.0,0.23850574712643677
Balwyn North,3/8 Severn St,3,h,1225000.0,VB,Fletchers,2016-08-28,9.2,3104.0,3.0,2.0,2.0,282.0,,,Boroondara,-37.7936,145.0697,Southern Metropolitan,7809.0,4343.9716312056735,2016,8,2016Q3,House,1740000.0,-0.2959770114942529
Balwyn North,40 Stephens St,4,h,2150000.0,PI,Noel,2016-08-28,9.2,3104.0,4.0,2.0,2.0,730.0,,1960.0,Boroondara,-37.7993,145.0869,Southern Metropolitan,7809.0,2945.205479452055,2016,8,2016Q3,House,1740000.0,0.23563218390804597
Balwyn North,24 Willis St,3,h,1770000.0,PI,Fletchers,2016-08-28,9.2,3104.0,3.0,2.0,1.0,720.0,147.0,1955.0,Boroondara,-37.7938,145.0838,Southern Metropolitan,7809.0,2458.3333333333335,2016,8,2016Q3,House,1740000.0,0.017241379310344827
Balwyn North,1 Tovey St,5,h,1836000.0,S,Jellis,2016-07-30,9.2,3104.0,4.0,2.0,2.0,939.0,,1957.0,Boroondara,-37.7998,145.0862,Southern Metropolitan,7809.0,1955.2715654952076,2016,7,2016Q3,House,1740000.0,0.05517241379310345
Bentleigh,5/205 Centre Rd,2,u,636000.0,S,hockingstuart,2016-09-03,13.0,3204.0,2.0,1.0,2.0,202.0,,1974.0,Glen Eira,-37.9165,145.0259,Southern Metropolitan,6795.0,3148.5148514851485,2016,9,2016Q3,Unit,1307000.0,-0.513389441469013
Bentleigh,22 Hobart St,2,h,1275000.0,S,Woodards,2016-09-03,13.0,3204.0,2.0,1.0,2.0,599.0,,,Glen Eira,-37.925,145.046,Southern Metropolitan,6795.0,2128.5475792988314,2016,9,2016Q3,House,1307000.0,-0.02448355011476664
Bentleigh,1/236 Patterson Rd,3,u,875000.0,S,hockingstuart,2016-09-03,13.0,3204.0,3.0,1.0,2.0,348.0,121.0,1950.0,Glen Eira,-37.9273,145.0479,Southern Metropolitan,6795.0,2514.367816091954,2016,9,2016Q3,Unit,1307000.0,-0.33052792654934965
Bentleigh,2/531 South Rd,3,t,895000.0,PI,Ray,2016-09-03,13.0,3204.0,3.0,2.0,2.0,362.0,,1997.0,Glen Eira,-37.9336,145.043,Southern Metropolitan,6795.0,2472.3756906077347,2016,9,2016Q3,Townhouse,1307000.0,-0.3152257077276205
Bentleigh,32 Leckie St,2,h,1550000.0,S,Woodards,2016-12-03,13.0,3204.0,2.0,1.0,4.0,730.0,,,Glen Eira,-37.9207,145.0479,Southern Metropolitan,6795.0,2123.2876712328766,2016,12,2016Q4,House,1307000.0,0.18592195868400918
Bentleigh,7 Marquis Rd,4,h,1420000.0,S,Woodards,2016-12-03,13.0,3204.0,4.0,1.0,4.0,786.0,,,Glen Eira,-37.9305,145.0449,Southern Metropolitan,6795.0,1806.6157760814249,2016,12,2016Q4,House,1307000.0,0.0864575363427697
Bentleigh,11 Rogers Rd,3,h,1425000.0,S,Buxton,2016-12-03,13.0,3204.0,3.0,2.0,2.0,613.0,143.0,1960.0,Glen Eira,-37.9311,145.0428,Southern Metropolitan,6795.0,2324.63295269168,2016,12,2016Q4,House,1307000.0,0.090283091048202
Bentleigh,3/2 Scotts St,2,t,851000.0,S,hockingstuart,2016-12-03,13.0,3204.0,2.0,1.0,1.0,140.0,250.0,1970.0,Glen Eira,-37.9204,145.0443,Southern Metropolitan,6795.0,6078.571428571428,2016,12,2016Q4,Townhouse,1307000.0,-0.34889058913542464
Bentleigh,11A Mortimore St,3,h,1222500.0,S,Ray,2016-02-04,13.0,3204.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira,-37.9272,145.0406,Southern Metropolitan,6795.0,4088.628762541806,2016,2,2016Q1,House,1307000.0,-0.06465187452180567
Bentleigh,127 Tucker Rd,4,h,1260000.0,PI,hockingstuart,2017-03-04,13.0,3204.0,4.0,2.0,2.0,793.0,,,Glen Eira,-37.9232,145.0502,Southern Metropolitan,6795.0,1588.9029003783103,2017,3,2017Q1,House,1307000.0,-0.035960214231063506
Bentleigh,37 Godfrey St,4,h,2700000.0,S,hockingstuart,2016-06-04,13.0,3204.0,4.0,3.0,2.0,628.0,,,Glen Eira,-37.9155,145.0401,Southern Metropolitan,6795.0,4299.363057324841,2016,6,2016Q2,House,1307000.0,1.0657995409334353
Bentleigh,174 Jasper Rd,3,t,900000.0,PI,hockingstuart,2016-06-04,13.0,3204.0,3.0,2.0,1.0,418.0,,1925.0,Glen Eira,-37.9172,145.0421,Southern Metropolitan,6795.0,2153.1100478468898,2016,6,2016Q2,Townhouse,1307000.0,-0.3114001530221882
Bentleigh,143 Patterson Rd,7,h,1005000.0,S,Ray,2016-06-04,13.0,3204.0,7.0,3.0,4.0,607.0,,1950.0,Glen Eira,-37.9269,145.047,Southern Metropolitan,6795.0,1655.683690280066,2016,6,2016Q2,House,1307000.0,-0.23106350420811017
Bentleigh,13 Somers St,3,h,1317500.0,S,Buxton,2016-06-04,13.0,3204.0,3.0,1.0,1.0,576.0,127.0,1945.0,Glen Eira,-37.9149,145.0254,Southern Metropolitan,6795.0,2287.3263888888887,2016,6,2016Q2,House,1307000.0,0.008033664881407804
Bentleigh,12b Coates St,4,t,1435000.0,S,hockingstuart,2016-08-06,13.0,3204.0,3.0,3.0,2.0,291.0,212.0,2012.0,Glen Eira,-37.9278,145.0337,Southern Metropolitan,6795.0,4931.27147766323,2016,8,2016Q3,Townhouse,1307000.0,0.09793420045906656
Bentleigh,156 Patterson Rd,3,h,1110000.0,S,Buxton,2016-08-06,13.0,3204.0,3.0,1.0,2.0,692.0,164.0,1940.0,Glen Eira,-37.9263,145.04,Southern Metropolitan,6795.0,1604.0462427745665,2016,8,2016Q3,House,1307000.0,-0.15072685539403213
Bentleigh,8 Rose St,4,h,2435000.0,S,Buxton,2016-08-06,13.0,3204.0,3.0,2.0,2.0,795.0,250.0,1928.0,Glen Eira,-37.9166,145.0314,Southern Metropolitan,6795.0,3062.893081761006,2016,8,2016Q3,House,1307000.0,0.8630451415455241
Bentleigh,23 Yawla St,3,h,1500000.0,PI,hockingstuart,2016-05-07,13.0,3204.0,3.0,2.0,1.0,565.0,222.0,1940.0,Glen Eira,-37.9134,145.0263,Southern Metropolitan,6795.0,2654.8672566371683,2016,5,2016Q2,House,1307000.0,0.1476664116296863
Bentleigh,39 Luckins Rd,4,h,1300000.0,PI,Buxton,2016-11-07,13.0,3204.0,4.0,2.0,2.0,697.0,194.0,1940.0,Glen Eira,-37.9318,145.0474,Southern Metropolitan,6795.0,1865.1362984218079,2016,11,2016Q4,House,1307000.0,-0.005355776587605203
Bentleigh,1/19 Patterson Rd,2,h,855000.0,S,Buxton,2016-11-07,13.0,3204.0,2.0,1.0,1.0,298.0,,,Glen Eira,-37.9247,145.0287,Southern Metropolitan,6795.0,2869.1275167785234,2016,11,2016Q4,House,1307000.0,-0.3458301453710788
Bentleigh,592 Centre Rd,3,h,1125000.0,S,hockingstuart,2016-10-08,13.0,3204.0,3.0,1.0,2.0,584.0,116.0,1948.0,Glen Eira,-37.9199,145.0477,Southern Metropolitan,6795.0,1926.3698630136987,2016,10,2016Q4,House,1307000.0,-0.13925019127773527
Bentleigh,32 Luckins Rd,3,h,1135000.0,SP,O'Brien,2016-10-08,13.0,3204.0,3.0,1.0,2.0,627.0,,,Glen Eira,-37.9321,145.0472,Southern Metropolitan,6795.0,1810.207336523126,2016,10,2016Q4,House,1307000.0,-0.1315990818668707
Bentleigh,575 South Rd,3,h,867000.0,S,hockingstuart,2016-10-08,13.0,3204.0,3.0,2.0,1.0,578.0,,,Glen Eira,-37.9344,145.0481,Southern Metropolitan,6795.0,1500.0,2016,10,2016Q4,House,1307000.0,-0.3366488140780413
Bentleigh,74 Fromer St,4,h,1328000.0,S,hockingstuart,2016-09-10,13.0,3204.0,3.0,2.0,2.0,610.0,112.0,1940.0,Glen Eira,-37.9291,145.0472,Southern Metropolitan,6795.0,2177.0491803278687,2016,9,2016Q3,House,1307000.0,0.016067329762815608
Bentleigh,4 Gordon St,3,h,1340000.0,S,hockingstuart,2016-09-10,13.0,3204.0,3.0,2.0,1.0,526.0,135.0,1910.0,Glen Eira,-37.9279,145.031,Southern Metropolitan,6795.0,2547.528517110266,2016,9,2016Q3,House,1307000.0,0.0252486610558531
Bentleigh,58 London St,4,t,1155000.0,S,Buxton,2016-09-10,13.0,3204.0,4.0,3.0,2.0,271.0,205.0,2010.0,Glen Eira,-37.9252,145.0494,Southern Metropolitan,6795.0,4261.992619926199,2016,9,2016Q3,Townhouse,1307000.0,-0.11629686304514154
Bentleigh,182 Patterson Rd,3,h,1275000.0,S,Buxton,2016-09-10,13.0,3204.0,3.0,1.0,4.0,758.0,138.0,1960.0,Glen Eira,-37.9267,145.043,Southern Metropolitan,6795.0,1682.0580474934036,2016,9,2016Q3,House,1307000.0,-0.02448355011476664
Bentleigh,1/30 Daley St,2,h,855000.0,SP,Marshall,2016-12-10,13.0,3204.0,2.0,1.0,1.0,296.0,103.0,1940.0,Glen Eira,-37.9243,145.0376,Southern Metropolitan,6795.0,2888.5135135135133,2016,12,2016Q4,House,1307000.0,-0.3458301453710788
Bentleigh,1/26 Harding St,3,t,1100000.0,SP,Buxton,2016-12-10,13.0,3204.0,3.0,2.0,2.0,333.0,,,Glen Eira,-37.9292,145.0341,Southern Metropolitan,6795.0,3303.3033033033034,2016,12,2016Q4,Townhouse,1307000.0,-0.15837796480489671
Bentleigh,13/27 Patterson Rd,2,u,650000.0,SP,hockingstuart,2016-12-10,13.0,3204.0,2.0,1.0,1.0,116.0,92.0,1960.0,Glen Eira,-37.9245,145.0336,Southern Metropolitan,6795.0,5603.448275862069,2016,12,2016Q4,Unit,1307000.0,-0.5026778882938026
Bentleigh,112 Tucker Rd,4,h,1815000.0,S,Buxton,2016-12-10,13.0,3204.0,4.0,2.0,4.0,902.0,233.0,1950.0,Glen Eira,-37.924,145.0504,Southern Metropolitan,6795.0,2012.1951219512196,2016,12,2016Q4,House,1307000.0,0.3886763580719204
Bentleigh,9 Yawla St,4,h,2255000.0,S,hockingstuart,2016-12-10,13.0,3204.0,4.0,3.0,2.0,557.0,353.0,2008.0,Glen Eira,-37.9132,145.0251,Southern Metropolitan,6795.0,4048.4739676840213,2016,12,2016Q4,House,1307000.0,0.7253251721499617
Bentleigh,66 Fromer St,3,h,1470000.0,S,McGrath,2017-02-11,13.0,3204.0,3.0,2.0,2.0,613.0,,1950.0,Glen Eira,-37.929,145.0464,Southern Metropolitan,6795.0,2398.042414355628,2017,2,2017Q1,House,1307000.0,0.12471308339709258
Bentleigh,10/21 Bent St,2,u,420000.0,PI,Buxton,2016-11-12,13.0,3204.0,2.0,1.0,0.0,1045.0,,,Glen Eira,-37.9158,145.0379,Southern Metropolitan,6795.0,401.9138755980861,2016,11,2016Q4,Unit,1307000.0,-0.6786534047436878
Bentleigh,2/7 Gordon St,2,u,855000.0,S,hockingstuart,2016-11-12,13.0,3204.0,2.0,2.0,3.0,226.0,475.0,2005.0,Glen Eira,-37.9274,145.031,Southern Metropolitan,6795.0,3783.1858407079644,2016,11,2016Q4,Unit,1307000.0,-0.3458301453710788
Bentleigh,11 Somers St,4,h,1450000.0,S,hockingstuart,2016-11-12,13.0,3204.0,4.0,1.0,1.0,567.0,,,Glen Eira,-37.9149,145.0252,Southern Metropolitan,6795.0,2557.319223985891,2016,11,2016Q4,House,1307000.0,0.10941086457536343
Bentleigh,103 Tucker Rd,3,h,1200000.0,PI,hockingstuart,2016-11-12,13.0,3204.0,3.0,2.0,2.0,590.0,,,Glen Eira,-37.9256,145.0497,Southern Metropolitan,6795.0,2033.8983050847457,2016,11,2016Q4,House,1307000.0,-0.08186687069625095
Bentleigh,11 Wheatley Rd,4,h,1860000.0,PI,McGrath,2016-11-12,13.0,3204.0,4.0,2.0,3.0,855.0,197.0,1930.0,Glen Eira,-37.9163,145.0324,Southern Metropolitan,6795.0,2175.438596491228,2016,11,2016Q4,House,1307000.0,0.423106350420811
Bentleigh,2/15 Jasper Rd,2,u,725000.0,S,hockingstuart,2016-08-13,13.0,3204.0,2.0,1.0,1.0,227.0,100.0,1990.0,Glen Eira,-37.9326,145.0387,Southern Metropolitan,6795.0,3193.8325991189427,2016,8,2016Q3,Unit,1307000.0,-0.4452945677123183
Bentleigh,6 Atkinson St,3,h,1293000.0,S,Buxton,2016-10-15,13.0,3204.0,3.0,1.0,1.0,632.0,108.0,1950.0,Glen Eira,-37.9282,145.0367,Southern Metropolitan,6795.0,2045.886075949367,2016,10,2016Q4,House,1307000.0,-0.010711553175210406
Bentleigh,38 Leckie St,3,h,1390000.0,S,Buxton,2016-10-15,13.0,3204.0,3.0,1.0,2.0,723.0,,1925.0,Glen Eira,-37.9203,145.048,Southern Metropolitan,6795.0,1922.5449515905948,2016,10,2016Q4,House,1307000.0,0.06350420811017597
Bentleigh,15 Luckins Rd,3,h,1400000.0,SP,Buxton,2016-10-15,13.0,3204.0,3.0,2.0,1.0,699.0,,,Glen Eira,-37.9316,145.0454,Southern Metropolitan,6795.0,2002.8612303290415,2016,10,2016Q4,House,1307000.0,0.07115531752104055
Bentleigh,33 Luckins Rd,3,h,1328000.0,S,Woodards,2016-10-15,13.0,3204.0,3.0,2.0,2.0,690.0,245.0,1970.0,Glen Eira,-37.9317,145.0469,Southern Metropolitan,6795.0,1924.6376811594203,2016,10,2016Q4,House,1307000.0,0.016067329762815608
Bentleigh,4a Rosina St,4,t,1247000.0,S,hockingstuart,2016-10-15,13.0,3204.0,4.0,2.0,3.0,354.0,255.0,2008.0,Glen Eira,-37.9326,145.0441,Southern Metropolitan,6795.0,3522.598870056497,2016,10,2016Q4,Townhouse,1307000.0,-0.045906656465187455
Bentleigh,14 Sandra Gr,3,h,1311000.0,S,Buxton,2016-10-15,13.0,3204.0,3.0,2.0,2.0,592.0,,,Glen Eira,-37.933,145.0466,Southern Metropolitan,6795.0,2214.527027027027,2016,10,2016Q4,House,1307000.0,0.00306044376434583
Bentleigh,4 The Highway,3,h,1100000.0,S,hockingstuart,2016-10-15,13.0,3204.0,3.0,1.0,2.0,382.0,,,Glen Eira,-37.9187,145.0461,Southern Metropolitan,6795.0,2879.581151832461,2016,10,2016Q4,House,1307000.0,-0.15837796480489671
Bentleigh,4 Leckie St,3,h,1327500.0,S,hockingstuart,2016-04-16,13.0,3204.0,3.0,1.0,2.0,700.0,,,Glen Eira,-37.9228,145.0476,Southern Metropolitan,6795.0,1896.4285714285713,2016,4,2016Q2,House,1307000.0,0.01568477429227238
Bentleigh,43 Wavell St,4,h,1560000.0,PI,Buxton,2016-04-16,13.0,3204.0,4.0,3.0,1.0,695.0,,,Glen Eira,-37.9149,145.0469,Southern Metropolitan,6795.0,2244.6043165467627,2016,4,2016Q2,House,1307000.0,0.19357306809487376
Bentleigh,4 Daley St,3,h,1370000.0,S,hockingstuart,2016-07-16,13.0,3204.0,3.0,1.0,2.0,624.0,143.0,1950.0,Glen Eira,-37.9256,145.0374,Southern Metropolitan,6795.0,2195.5128205128203,2016,7,2016Q3,House,1307000.0,0.04820198928844682
Bentleigh,145a Jasper Rd,3,h,1100000.0,S,Buxton,2016-07-16,13.0,3204.0,3.0,1.0,2.0,632.0,,,Glen Eira,-37.921,145.0411,Southern Metropolitan,6795.0,1740.506329113924,2016,7,2016Q3,House,1307000.0,-0.15837796480489671
Bentleigh,15 Wilson St,4,h,1385000.0,S,hockingstuart,2016-07-16,13.0,3204.0,4.0,2.0,1.0,576.0,,1920.0,Glen Eira,-37.9152,145.0244,Southern Metropolitan,6795.0,2404.5138888888887,2016,7,2016Q3,House,1307000.0,0.05967865340474369
Bentleigh,59b Fromer St,3,t,1275000.0,S,hockingstuart,2016-09-17,13.0,3204.0,3.0,2.0,2.0,309.0,,,Glen Eira,-37.9287,145.0461,Southern Metropolitan,6795.0,4126.21359223301,2016,9,2016Q3,Townhouse,1307000.0,-0.02448355011476664
Bentleigh,64 Tucker Rd,3,h,1095000.0,S,Buxton,2016-09-17,13.0,3204.0,3.0,2.0,1.0,581.0,170.0,1965.0,Glen Eira,-37.9286,145.0495,Southern Metropolitan,6795.0,1884.6815834767642,2016,9,2016Q3,House,1307000.0,-0.162203519510329
Bentleigh,1/96 Tucker Rd,2,u,797500.0,S,Ray,2016-09-17,13.0,3204.0,2.0,1.0,2.0,321.0,,,Glen Eira,-37.9257,145.0501,Southern Metropolitan,6795.0,2484.423676012461,2016,9,2016Q3,Unit,1307000.0,-0.38982402448355014
Bentleigh,3/18 Bleazby St,2,u,725000.0,S,hockingstuart,2017-03-18,13.0,3204.0,2.0,1.0,1.0,677.0,88.0,2012.0,Glen Eira,-37.9173,145.0359,Southern Metropolitan,6795.0,1070.901033973412,2017,3,2017Q1,Unit,1307000.0,-0.4452945677123183
Bentleigh,2/1 Corbie St,3,t,825000.0,S,Buxton,2017-03-18,13.0,3204.0,3.0,2.0,2.0,147.0,149.0,2007.0,Glen Eira,-37.9317,145.0352,Southern Metropolitan,6795.0,5612.244897959184,2017,3,2017Q1,Townhouse,1307000.0,-0.36878347360367253
Bentleigh,19 Godfrey St,5,h,1600000.0,VB,Gary,2016-06-18,13.0,3204.0,5.0,3.0,2.0,772.0,,1986.0,Glen Eira,-37.9168,145.04,Southern Metropolitan,6795.0,2072.538860103627,2016,6,2016Q2,House,1307000.0,0.22417750573833206
Bentleigh,5 Luckins Rd,3,h,1165000.0,PI,Buxton,2016-06-18,13.0,3204.0,3.0,1.0,2.0,694.0,125.0,1950.0,Glen Eira,-37.9315,145.0445,Southern Metropolitan,6795.0,1678.6743515850144,2016,6,2016Q2,House,1307000.0,-0.10864575363427698
Bentleigh,147 Tucker Rd,4,h,1355000.0,S,hockingstuart,2016-06-18,13.0,3204.0,4.0,2.0,3.0,591.0,,,Glen Eira,-37.9215,145.0505,Southern Metropolitan,6795.0,2292.7241962774956,2016,6,2016Q2,House,1307000.0,0.036725325172149964
Bentleigh,13 Wood St,4,h,1910000.0,S,hockingstuart,2016-06-18,13.0,3204.0,4.0,2.0,4.0,736.0,284.0,1950.0,Glen Eira,-37.9224,145.0462,Southern Metropolitan,6795.0,2595.108695652174,2016,6,2016Q2,House,1307000.0,0.4613618974751339
Bentleigh,25 Mitchell St,3,h,1448000.0,S,hockingstuart,2016-11-19,13.0,3204.0,3.0,2.0,3.0,568.0,,,Glen Eira,-37.9246,145.0383,Southern Metropolitan,6795.0,2549.2957746478874,2016,11,2016Q4,House,1307000.0,0.10788064269319052
Bentleigh,1/7 Uonga Rd,2,u,820000.0,S,hockingstuart,2016-11-19,13.0,3204.0,2.0,1.0,3.0,336.0,109.0,1960.0,Glen Eira,-37.929,145.0375,Southern Metropolitan,6795.0,2440.4761904761904,2016,11,2016Q4,Unit,1307000.0,-0.3726090283091048
Bentleigh,3 Somers St,4,h,1041000.0,S,Woodards,2016-05-22,13.0,3204.0,4.0,2.0,1.0,292.0,,,Glen Eira,-37.9148,145.0243,Southern Metropolitan,6795.0,3565.068493150685,2016,5,2016Q2,House,1307000.0,-0.2035195103289977
Bentleigh,81 Fromer St,4,h,1430000.0,S,hockingstuart,2016-08-22,13.0,3204.0,4.0,2.0,2.0,611.0,168.0,1970.0,Glen Eira,-37.9289,145.0481,Southern Metropolitan,6795.0,2340.425531914894,2016,8,2016Q3,House,1307000.0,0.09410864575363427
Bentleigh,13 Horsley St,2,h,910000.0,S,Buxton,2016-08-22,13.0,3204.0,2.0,1.0,2.0,274.0,96.0,1970.0,Glen Eira,-37.9178,145.0413,Southern Metropolitan,6795.0,3321.167883211679,2016,8,2016Q3,House,1307000.0,-0.30374904361132365
Bentleigh,11 Wilson St,4,h,2520000.0,PI,Buxton,2016-08-22,13.0,3204.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795.0,4352.331606217616,2016,8,2016Q3,House,1307000.0,0.928079571537873
Bentleigh,68 Mortimore St,3,h,1350000.0,S,C21,2016-09-24,13.0,3204.0,3.0,1.0,1.0,617.0,,,Glen Eira,-37.9282,145.047,Southern Metropolitan,6795.0,2188.0064829821717,2016,9,2016Q3,House,1307000.0,0.03289977046671767
Bentleigh,11/27 Patterson Rd,2,u,635000.0,S,hockingstuart,2016-09-24,13.0,3204.0,2.0,1.0,2.0,118.0,,,Glen Eira,-37.9245,145.0336,Southern Metropolitan,6795.0,5381.35593220339,2016,9,2016Q3,Unit,1307000.0,-0.5141545524100994
Bentleigh,21 Charlton St,3,h,1280000.0,S,Buxton,2017-02-25,13.0,3204.0,3.0,2.0,4.0,587.0,,,Glen Eira,-37.9217,145.0315,Southern Metropolitan,6795.0,2180.579216354344,2017,2,2017Q1,House,1307000.0,-0.020657995409334353
Bentleigh,43 Godfrey St,5,h,1900000.0,S,Woodards,2017-02-25,13.0,3204.0,5.0,2.0,2.0,567.0,250.0,1926.0,Glen Eira,-37.9144,145.0401,Southern Metropolitan,6795.0,3350.970017636684,2017,2,2017Q1,House,1307000.0,0.45371078806426934
Bentleigh,7 Whitmuir Rd,3,h,1230000.0,S,hockingstuart,2017-02-25,13.0,3204.0,3.0,1.0,2.0,676.0,,,Glen Eira,-37.9161,145.0284,Southern Metropolitan,6795.0,1819.526627218935,2017,2,2017Q1,House,1307000.0,-0.05891354246365723
Bentleigh,20 Wright St,4,h,1150000.0,PI,Buxton,2017-02-25,13.0,3204.0,4.0,2.0,2.0,384.0,766.0,,Glen Eira,-37.9155,145.0301,Southern Metropolitan,6795.0,2994.7916666666665,2017,2,2017Q1,House,1307000.0,-0.12012241775057383
Bentleigh,48 Vickery St,4,h,1650000.0,S,Hodges,2016-07-26,13.0,3204.0,3.0,2.0,2.0,570.0,,1930.0,Glen Eira,-37.9139,145.0395,Southern Metropolitan,6795.0,2894.7368421052633,2016,7,2016Q3,House,1307000.0,0.26243305279265494
Bentleigh,1a Werona St,2,t,670000.0,PI,Buxton,2016-07-26,13.0,3204.0,2.0,2.0,1.0,123.0,90.0,2007.0,Glen Eira,-37.9307,145.0379,Southern Metropolitan,6795.0,5447.154471544715,2016,7,2016Q3,Townhouse,1307000.0,-0.48737566947207345
Bentleigh,40 Coates St,2,t,680000.0,PI,Bayside,2016-11-27,13.0,3204.0,2.0,1.0,1.0,83.0,107.0,1998.0,Glen Eira,-37.9259,145.0341,Southern Metropolitan,6795.0,8192.77108433735,2016,11,2016Q4,Townhouse,1307000.0,-0.4797245600612089
Bentleigh,8B McKittrick Rd,4,t,1320000.0,S,Buxton,2016-11-27,13.0,3204.0,4.0,3.0,3.0,346.0,220.0,2010.0,Glen Eira,-37.9294,145.041,Southern Metropolitan,6795.0,3815.0289017341042,2016,11,2016Q4,Townhouse,1307000.0,0.009946442234123947
Bentleigh,99 Patterson Rd,4,h,1380000.0,S,C21,2016-11-27,13.0,3204.0,4.0,1.0,2.0,580.0,,,Glen Eira,-37.9263,145.0422,Southern Metropolitan,6795.0,2379.310344827586,2016,11,2016Q4,House,1307000.0,0.0558530986993114
Bentleigh,17 Smith St,6,h,1900000.0,S,hockingstuart,2016-11-27,13.0,3204.0,6.0,3.0,2.0,708.0,275.0,1988.0,Glen Eira,-37.9181,145.04399999999995,Southern Metropolitan,6795.0,2683.6158192090397,2016,11,2016Q4,House,1307000.0,0.45371078806426934
Bentleigh,21 Bruce St,3,h,1535000.0,S,Buxton,2016-08-28,13.0,3204.0,2.0,2.0,2.0,572.0,150.0,1930.0,Glen Eira,-37.9148,145.0404,Southern Metropolitan,6795.0,2683.5664335664337,2016,8,2016Q3,House,1307000.0,0.17444529456771232
Bentleigh,72 Daley St,4,h,1281000.0,S,hockingstuart,2016-08-28,13.0,3204.0,3.0,1.0,5.0,594.0,150.0,1940.0,Glen Eira,-37.9206,145.0383,Southern Metropolitan,6795.0,2156.5656565656564,2016,8,2016Q3,House,1307000.0,-0.019892884468247895
Bentleigh,15a Dickens St,3,u,1096000.0,S,C21,2016-08-28,13.0,3204.0,3.0,2.0,2.0,292.0,,,Glen Eira,-37.9273,145.0324,Southern Metropolitan,6795.0,3753.4246575342468,2016,8,2016Q3,Unit,1307000.0,-0.16143840856924255
Bentleigh,22 Hutchinson St,5,h,1385000.0,S,Buxton,2016-08-28,13.0,3204.0,5.0,2.0,2.0,664.0,178.0,1950.0,Glen Eira,-37.9241,145.048,Southern Metropolitan,6795.0,2085.843373493976,2016,8,2016Q3,House,1307000.0,0.05967865340474369
Bentleigh,63 Tucker Rd,4,t,1245000.0,S,Buxton,2016-08-28,13.0,3204.0,4.0,2.0,2.0,345.0,,,Glen Eira,-37.9291,145.0491,Southern Metropolitan,6795.0,3608.695652173913,2016,8,2016Q3,Townhouse,1307000.0,-0.047436878347360364
Bentleigh,11 Wilson St,4,h,2620000.0,S,Buxton,2016-08-28,13.0,3204.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795.0,4525.043177892919,2016,8,2016Q3,House,1307000.0,1.0045906656465187
Bentleigh,2/1 Marion St,2,u,760000.0,S,Buxton,2016-07-30,13.0,3204.0,2.0,1.0,1.0,192.0,,,Glen Eira,-37.9193,145.0484,Southern Metropolitan,6795.0,3958.3333333333335,2016,7,2016Q3,Unit,1307000.0,-0.4185156847742923
Bentleigh East,18 Mervin St,2,h,1410000.0,S,hockingstuart,2016-09-03,13.9,3165.0,2.0,1.0,2.0,768.0,,,Glen Eira,-37.9305,145.0547,Southern Metropolitan,10969.0,1835.9375,2016,9,2016Q3,House,1100000.0,0.2818181818181818
Bentleigh East,1/69 Purtell St,3,t,760000.0,PI,hockingstuart,2016-09-03,13.9,3165.0,3.0,1.0,2.0,287.0,,,Glen Eira,-37.9261,145.0566,Southern Metropolitan,10969.0,2648.0836236933796,2016,9,2016Q3,Townhouse,1100000.0,-0.3090909090909091
Bentleigh East,30 Veronica St,2,h,825000.0,S,Buxton,2016-09-03,13.9,3165.0,2.0,2.0,1.0,176.0,125.0,2008.0,Glen Eira,-37.9237,145.0763,Southern Metropolitan,10969.0,4687.5,2016,9,2016Q3,House,1100000.0,-0.25
