TransactionID,Suburb,Date,PropertyType,Price,Bedrooms,Bathrooms,Car_Spaces,Landsize,Price_per_sqm,Suburb_Median,Price_Deviation
222,Bentleigh East,2016-05-07,Townhouse,800000.0,3,2.0,1.0,353.0,2266.28895184136,1100000.0,-0.2727272727272727
223,Bentleigh East,2016-05-07,Unit,651000.0,2,1.0,1.0,265.0,2456.603773584906,1100000.0,-0.4081818181818182
224,Bentleigh East,2016-05-07,House,920000.0,3,1.0,3.0,583.0,1578.0445969125217,1100000.0,-0.1636363636363636
225,Bentleigh East,2016-05-07,House,1390000.0,3,2.0,2.0,590.0,2355.93220338983,1100000.0,0.2636363636363636
226,Bentleigh East,2016-10-08,Unit,495000.0,2,1.0,1.0,96.0,5156.25,1100000.0,-0.55
227,Bentleigh East,2016-10-08,House,1100000.0,3,1.0,2.0,578.0,1903.1141868512111,1100000.0,0.0
228,Bentleigh East,2016-10-08,House,1100000.0,4,2.0,4.0,653.0,1684.5329249617153,1100000.0,0.0
229,Bentleigh East,2016-10-08,House,1355000.0,3,1.0,2.0,818.0,1656.479217603912,1100000.0,0.2318181818181818
230,Bentleigh East,2016-10-08,House,1206000.0,4,1.0,1.0,636.0,1896.2264150943397,1100000.0,0.0963636363636363
231,Bentleigh East,2016-09-10,House,1010000.0,2,1.0,1.0,597.0,1691.79229480737,1100000.0,-0.0818181818181818
232,Bentleigh East,2016-09-10,House,899000.0,3,1.0,1.0,583.0,1542.024013722127,1100000.0,-0.1827272727272727
233,Bentleigh East,2016-09-10,House,1415000.0,4,2.0,2.0,604.0,2342.7152317880796,1100000.0,0.2863636363636364
234,Bentleigh East,2016-12-10,Townhouse,1185000.0,4,2.0,2.0,305.0,3885.245901639344,1100000.0,0.0772727272727272
235,Bentleigh East,2016-12-10,Townhouse,1060000.0,4,3.0,1.0,313.0,3386.5814696485622,1100000.0,-0.0363636363636363
236,Bentleigh East,2016-12-10,Unit,716000.0,2,1.0,2.0,212.0,3377.3584905660377,1100000.0,-0.3490909090909091
237,Bentleigh East,2016-12-10,House,1550000.0,3,1.0,1.0,581.0,2667.814113597246,1100000.0,0.4090909090909091
238,Bentleigh East,2016-12-10,House,840000.0,3,2.0,2.0,697.0,1205.164992826399,1100000.0,-0.2363636363636363
239,Bentleigh East,2016-12-10,House,1110000.0,3,1.0,4.0,612.0,1813.7254901960785,1100000.0,0.009090909090909
240,Bentleigh East,2016-12-10,House,1106000.0,3,1.0,2.0,584.0,1893.835616438356,1100000.0,0.0054545454545454
241,Bentleigh East,2016-11-12,House,845000.0,3,2.0,2.0,295.0,2864.406779661017,1100000.0,-0.2318181818181818
242,Bentleigh East,2016-11-12,Townhouse,860000.0,3,2.0,1.0,254.0,3385.8267716535433,1100000.0,-0.2181818181818181
243,Bentleigh East,2016-11-12,House,1208000.0,3,1.0,1.0,747.0,1617.1352074966533,1100000.0,0.0981818181818181
244,Bentleigh East,2016-11-12,Townhouse,921000.0,3,2.0,2.0,167.0,5514.970059880239,1100000.0,-0.1627272727272727
245,Bentleigh East,2016-11-12,House,1165000.0,3,1.0,1.0,732.0,1591.5300546448088,1100000.0,0.059090909090909
246,Bentleigh East,2016-11-12,House,1270000.0,3,1.0,2.0,694.0,1829.971181556196,1100000.0,0.1545454545454545
247,Bentleigh East,2016-11-12,House,742500.0,2,1.0,1.0,300.0,2475.0,1100000.0,-0.325
248,Bentleigh East,2016-11-12,House,920000.0,3,2.0,2.0,578.0,1591.6955017301038,1100000.0,-0.1636363636363636
249,Bentleigh East,2016-08-13,House,1307000.0,3,2.0,4.0,684.0,1910.8187134502923,1100000.0,0.1881818181818181
250,Bentleigh East,2016-08-13,House,1010000.0,4,1.0,2.0,658.0,1534.954407294833,1100000.0,-0.0818181818181818
251,Bentleigh East,2016-08-13,House,702000.0,2,1.0,1.0,591.0,1187.8172588832488,1100000.0,-0.3618181818181818
252,Bentleigh East,2016-08-13,House,813000.0,2,1.0,1.0,306.0,2656.8627450980393,1100000.0,-0.2609090909090909
253,Bentleigh East,2016-05-14,Townhouse,805000.0,3,2.0,1.0,268.0,3003.731343283582,1100000.0,-0.2681818181818182
254,Bentleigh East,2016-05-14,House,880000.0,3,1.0,3.0,660.0,1333.3333333333333,1100000.0,-0.2
255,Bentleigh East,2016-05-14,House,1100000.0,4,2.0,1.0,274.0,4014.598540145985,1100000.0,0.0
256,Bentleigh East,2016-10-15,House,1085000.0,3,2.0,4.0,710.0,1528.1690140845071,1100000.0,-0.0136363636363636
257,Bentleigh East,2016-04-16,Townhouse,920000.0,3,2.0,1.0,343.0,2682.2157434402334,1100000.0,-0.1636363636363636
258,Bentleigh East,2016-04-16,House,1050000.0,3,1.0,4.0,726.0,1446.280991735537,1100000.0,-0.0454545454545454
259,Bentleigh East,2016-04-16,House,1560000.0,3,1.0,2.0,841.0,1854.9346016646848,1100000.0,0.4181818181818181
260,Bentleigh East,2016-04-16,House,800000.0,4,2.0,2.0,601.0,1331.1148086522462,1100000.0,-0.2727272727272727
261,Bentleigh East,2016-04-16,House,722000.0,2,2.0,1.0,201.0,3592.039800995025,1100000.0,-0.3436363636363636
262,Bentleigh East,2016-04-16,House,930000.0,3,1.0,2.0,588.0,1581.6326530612246,1100000.0,-0.1545454545454545
263,Bentleigh East,2016-04-16,House,921000.0,3,2.0,1.0,291.0,3164.9484536082473,1100000.0,-0.1627272727272727
264,Bentleigh East,2016-04-16,House,1035000.0,4,1.0,2.0,610.0,1696.72131147541,1100000.0,-0.059090909090909
265,Bentleigh East,2016-07-16,Unit,720000.0,3,2.0,1.0,228.0,3157.8947368421054,1100000.0,-0.3454545454545454
266,Bentleigh East,2016-07-16,House,1185000.0,3,1.0,2.0,618.0,1917.47572815534,1100000.0,0.0772727272727272
267,Bentleigh East,2016-07-16,House,1352000.0,4,2.0,2.0,618.0,2187.7022653721683,1100000.0,0.2290909090909091
268,Bentleigh East,2016-07-16,Townhouse,1005000.0,4,2.0,2.0,296.0,3395.2702702702704,1100000.0,-0.0863636363636363
269,Bentleigh East,2016-07-16,Unit,761000.0,2,1.0,2.0,282.0,2698.581560283688,1100000.0,-0.3081818181818181
270,Bentleigh East,2016-07-16,House,1600000.0,5,2.0,2.0,659.0,2427.9210925644916,1100000.0,0.4545454545454545
271,Bentleigh East,2016-09-17,House,1200000.0,3,1.0,1.0,721.0,1664.355062413315,1100000.0,0.0909090909090909
272,Bentleigh East,2016-09-17,House,780000.0,3,2.0,2.0,421.0,1852.731591448931,1100000.0,-0.2909090909090909
273,Bentleigh East,2016-09-17,Townhouse,1250000.0,4,2.0,2.0,314.0,3980.891719745223,1100000.0,0.1363636363636363
274,Bentleigh East,2016-09-17,House,750000.0,3,2.0,1.0,337.0,2225.519287833828,1100000.0,-0.3181818181818182
275,Bentleigh East,2016-09-17,House,1300000.0,3,1.0,4.0,746.0,1742.627345844504,1100000.0,0.1818181818181818
276,Bentleigh East,2016-09-17,House,1475000.0,5,2.0,2.0,729.0,2023.3196159122083,1100000.0,0.3409090909090909
277,Bentleigh East,2016-09-17,House,1110000.0,4,2.0,2.0,583.0,1903.9451114922813,1100000.0,0.009090909090909
278,Bentleigh East,2016-09-17,Unit,835000.0,2,2.0,1.0,362.0,2306.6298342541436,1100000.0,-0.2409090909090909
279,Bentleigh East,2016-09-17,House,1690000.0,4,2.0,2.0,700.0,2414.285714285714,1100000.0,0.5363636363636364
280,Bentleigh East,2016-09-17,Unit,791000.0,3,3.0,1.0,391.0,2023.017902813299,1100000.0,-0.2809090909090909
281,Bentleigh East,2016-09-17,House,900000.0,3,1.0,3.0,780.0,1153.8461538461538,1100000.0,-0.1818181818181818
282,Bentleigh East,2016-09-17,House,1189000.0,3,2.0,2.0,337.0,3528.1899109792284,1100000.0,0.0809090909090909
283,Bentleigh East,2016-09-17,Townhouse,825000.0,3,1.0,1.0,642.0,1285.0467289719627,1100000.0,-0.25
284,Bentleigh East,2017-03-18,Townhouse,1030000.0,3,2.0,2.0,327.0,3149.847094801223,1100000.0,-0.0636363636363636
285,Bentleigh East,2017-03-18,Townhouse,970000.0,3,2.0,2.0,267.0,3632.9588014981273,1100000.0,-0.1181818181818181
286,Bentleigh East,2017-03-18,House,930000.0,3,1.0,2.0,580.0,1603.448275862069,1100000.0,-0.1545454545454545
287,Bentleigh East,2017-03-18,House,1510000.0,4,2.0,2.0,640.0,2359.375,1100000.0,0.3727272727272727
288,Bentleigh East,2017-03-18,Townhouse,1240000.0,3,2.0,2.0,518.0,2393.8223938223937,1100000.0,0.1272727272727272
289,Bentleigh East,2017-03-18,House,823000.0,3,2.0,2.0,213.0,3863.849765258216,1100000.0,-0.2518181818181818
290,Bentleigh East,2017-03-18,House,1310000.0,4,2.0,2.0,606.0,2161.7161716171618,1100000.0,0.1909090909090909
291,Bentleigh East,2017-03-18,House,1475000.0,4,2.0,2.0,674.0,2188.427299703264,1100000.0,0.3409090909090909
292,Bentleigh East,2017-03-18,Townhouse,950000.0,4,2.0,1.0,450.0,2111.1111111111113,1100000.0,-0.1363636363636363
293,Bentleigh East,2016-06-18,Townhouse,1045000.0,4,2.0,1.0,316.0,3306.962025316456,1100000.0,-0.05
294,Bentleigh East,2016-06-18,House,750000.0,3,2.0,1.0,188.0,3989.361702127659,1100000.0,-0.3181818181818182
295,Bentleigh East,2016-06-18,Unit,800000.0,3,2.0,2.0,252.0,3174.6031746031745,1100000.0,-0.2727272727272727
296,Bentleigh East,2016-06-18,Unit,655000.0,2,1.0,1.0,154.0,4253.2467532467535,1100000.0,-0.4045454545454545
297,Bentleigh East,2016-06-18,House,1550000.0,5,3.0,2.0,623.0,2487.9614767255216,1100000.0,0.4090909090909091
298,Bentleigh East,2016-06-18,House,835000.0,3,1.0,1.0,250.0,3340.0,1100000.0,-0.2409090909090909
299,Bentleigh East,2016-06-18,House,1140000.0,3,1.0,3.0,701.0,1626.2482168330955,1100000.0,0.0363636363636363
300,Bentleigh East,2016-06-18,House,1120000.0,2,1.0,2.0,678.0,1651.9174041297936,1100000.0,0.0181818181818181
301,Bentleigh East,2016-06-18,Townhouse,1465000.0,4,2.0,2.0,319.0,4592.476489028213,1100000.0,0.3318181818181818
302,Bentleigh East,2016-06-18,House,910000.0,3,1.0,1.0,587.0,1550.2555366269166,1100000.0,-0.1727272727272727
303,Bentleigh East,2016-06-18,Unit,920000.0,3,2.0,1.0,388.0,2371.134020618557,1100000.0,-0.1636363636363636
304,Bentleigh East,2016-11-19,Townhouse,935000.0,3,2.0,2.0,230.0,4065.217391304348,1100000.0,-0.15
305,Bentleigh East,2016-11-19,House,977000.0,3,1.0,2.0,543.0,1799.2633517495397,1100000.0,-0.1118181818181818
306,Bentleigh East,2016-11-19,House,1352000.0,3,1.0,2.0,686.0,1970.8454810495627,1100000.0,0.2290909090909091
307,Bentleigh East,2016-11-19,House,1115000.0,4,2.0,2.0,575.0,1939.1304347826087,1100000.0,0.0136363636363636
308,Bentleigh East,2016-05-22,House,780000.0,3,1.0,1.0,710.0,1098.5915492957747,1100000.0,-0.2909090909090909
309,Bentleigh East,2016-05-22,House,1115000.0,3,2.0,2.0,1080.0,1032.4074074074074,1100000.0,0.0136363636363636
310,Bentleigh East,2016-05-22,House,1197000.0,3,1.0,2.0,692.0,1729.7687861271677,1100000.0,0.0881818181818181
311,Bentleigh East,2016-05-22,Unit,810000.0,3,2.0,1.0,316.0,2563.2911392405063,1100000.0,-0.2636363636363636
312,Bentleigh East,2016-05-22,House,1365000.0,4,1.0,1.0,582.0,2345.360824742268,1100000.0,0.2409090909090909
313,Bentleigh East,2016-05-22,House,700000.0,3,0.0,0.0,456.0,1535.0877192982457,1100000.0,-0.3636363636363636
314,Bentleigh East,2016-08-22,House,1698888.0,4,2.0,2.0,598.0,2840.9498327759197,1100000.0,0.5444436363636364
315,Bentleigh East,2016-08-22,House,1150000.0,4,2.0,2.0,639.0,1799.6870109546169,1100000.0,0.0454545454545454
316,Bentleigh East,2016-09-24,House,1000000.0,3,1.0,2.0,576.0,1736.111111111111,1100000.0,-0.0909090909090909
317,Bentleigh East,2016-09-24,Townhouse,965000.0,3,2.0,1.0,283.0,3409.893992932862,1100000.0,-0.1227272727272727
318,Bentleigh East,2016-09-24,Unit,870000.0,3,2.0,2.0,365.0,2383.5616438356165,1100000.0,-0.209090909090909
319,Bentleigh East,2016-09-24,House,1405000.0,3,1.0,1.0,764.0,1839.0052356020944,1100000.0,0.2772727272727273
320,Bentleigh East,2016-09-24,House,1161000.0,3,2.0,3.0,629.0,1845.7869634340225,1100000.0,0.0554545454545454
321,Bentleigh East,2016-09-24,House,1266000.0,3,1.0,3.0,676.0,1872.7810650887575,1100000.0,0.1509090909090909
322,Bentleigh East,2016-09-24,Townhouse,700000.0,3,2.0,2.0,194.0,3608.247422680413,1100000.0,-0.3636363636363636
323,Bentleigh East,2017-02-25,Townhouse,1325000.0,4,4.0,2.0,363.0,3650.137741046832,1100000.0,0.2045454545454545
324,Bentleigh East,2017-02-25,Unit,770000.0,3,2.0,1.0,281.0,2740.2135231316724,1100000.0,-0.3
325,Bentleigh East,2017-02-25,House,1110000.0,3,1.0,6.0,542.0,2047.970479704797,1100000.0,0.009090909090909
326,Bentleigh East,2017-02-25,House,1175000.0,4,2.0,2.0,620.0,1895.1612903225807,1100000.0,0.0681818181818181
327,Bentleigh East,2017-02-25,House,1200000.0,3,1.0,1.0,640.0,1875.0,1100000.0,0.0909090909090909
328,Bentleigh East,2017-02-25,House,1370000.0,4,1.0,2.0,684.0,2002.923976608187,1100000.0,0.2454545454545454
329,Bentleigh East,2017-02-25,House,1433500.0,4,1.0,1.0,725.0,1977.2413793103449,1100000.0,0.3031818181818181
330,Bentleigh East,2017-02-25,House,1630000.0,2,1.0,2.0,724.0,2251.3812154696134,1100000.0,0.4818181818181818
331,Bentleigh East,2017-02-25,House,1360000.0,3,1.0,3.0,676.0,2011.8343195266273,1100000.0,0.2363636363636363
332,Bentleigh East,2016-07-26,House,900000.0,4,1.0,2.0,741.0,1214.5748987854251,1100000.0,-0.1818181818181818
333,Bentleigh East,2016-07-26,Townhouse,860000.0,3,2.0,1.0,210.0,4095.2380952380954,1100000.0,-0.2181818181818181
334,Bentleigh East,2016-06-27,Unit,772500.0,2,1.0,2.0,318.0,2429.245283018868,1100000.0,-0.2977272727272727
335,Bentleigh East,2016-06-27,House,1001000.0,3,1.0,1.0,598.0,1673.9130434782608,1100000.0,-0.09
336,Bentleigh East,2016-06-27,Unit,715000.0,2,1.0,1.0,194.0,3685.5670103092784,1100000.0,-0.35
337,Bentleigh East,2016-06-27,Townhouse,882000.0,3,2.0,2.0,208.0,4240.384615384615,1100000.0,-0.1981818181818181
338,Bentleigh East,2016-06-27,House,1180000.0,2,1.0,1.0,687.0,1717.612809315866,1100000.0,0.0727272727272727
339,Bentleigh East,2016-11-27,Townhouse,840000.0,3,2.0,2.0,222.0,3783.783783783784,1100000.0,-0.2363636363636363
340,Bentleigh East,2016-11-27,House,1040000.0,4,2.0,2.0,643.0,1617.4183514774495,1100000.0,-0.0545454545454545
341,Bentleigh East,2016-11-27,House,1550000.0,5,3.0,2.0,583.0,2658.662092624357,1100000.0,0.4090909090909091
342,Bentleigh East,2016-11-27,House,930000.0,3,2.0,2.0,258.0,3604.6511627906975,1100000.0,-0.1545454545454545
343,Bentleigh East,2016-11-27,Unit,790000.0,3,1.0,2.0,406.0,1945.812807881773,1100000.0,-0.2818181818181818
344,Bentleigh East,2016-11-27,House,1040000.0,3,1.0,2.0,625.0,1664.0,1100000.0,-0.0545454545454545
345,Bentleigh East,2016-11-27,House,1020000.0,3,1.0,2.0,596.0,1711.4093959731545,1100000.0,-0.0727272727272727
346,Bentleigh East,2016-11-27,Townhouse,670000.0,3,1.0,2.0,233.0,2875.536480686695,1100000.0,-0.3909090909090909
347,Bentleigh East,2016-05-28,Unit,800000.0,3,2.0,2.0,261.0,3065.1340996168583,1100000.0,-0.2727272727272727
348,Bentleigh East,2016-05-28,Townhouse,1120000.0,4,2.0,2.0,209.0,5358.851674641149,1100000.0,0.0181818181818181
349,Bentleigh East,2016-05-28,Townhouse,970000.0,3,2.0,2.0,321.0,3021.8068535825546,1100000.0,-0.1181818181818181
350,Bentleigh East,2016-05-28,Townhouse,787500.0,3,2.0,1.0,300.0,2625.0,1100000.0,-0.2840909090909091
351,Bentleigh East,2016-05-28,House,950000.0,3,1.0,1.0,598.0,1588.628762541806,1100000.0,-0.1363636363636363
352,Bentleigh East,2016-05-28,House,886000.0,3,2.0,1.0,185.0,4789.189189189189,1100000.0,-0.1945454545454545
353,Bentleigh East,2016-08-28,Townhouse,780000.0,3,2.0,1.0,209.0,3732.0574162679422,1100000.0,-0.2909090909090909
354,Bentleigh East,2016-08-28,House,1015000.0,4,2.0,3.0,625.0,1624.0,1100000.0,-0.0772727272727272
355,Bentleigh East,2016-08-28,Unit,830000.0,3,2.0,2.0,395.0,2101.26582278481,1100000.0,-0.2454545454545454
356,Bentleigh East,2016-08-28,House,1241000.0,3,1.0,1.0,643.0,1930.0155520995336,1100000.0,0.1281818181818181
357,Bentleigh East,2016-08-28,House,1255000.0,4,2.0,2.0,610.0,2057.377049180328,1100000.0,0.1409090909090909
358,Bentleigh East,2016-08-28,House,1320000.0,3,1.0,1.0,593.0,2225.9696458684652,1100000.0,0.2
359,Bentleigh East,2016-08-28,House,870000.0,3,2.0,1.0,326.0,2668.711656441718,1100000.0,-0.209090909090909
360,Bentleigh East,2016-08-28,House,1472500.0,4,2.0,2.0,592.0,2487.3310810810813,1100000.0,0.3386363636363636
361,Bentleigh East,2016-07-30,House,640000.0,2,2.0,2.0,298.0,2147.6510067114095,1100000.0,-0.4181818181818181
362,Bentleigh East,2016-07-30,House,1160000.0,2,1.0,2.0,750.0,1546.6666666666667,1100000.0,0.0545454545454545
363,Bentleigh East,2016-07-30,House,1306000.0,4,2.0,1.0,651.0,2006.144393241167,1100000.0,0.1872727272727272
364,Bentleigh East,2016-07-30,House,1291000.0,3,1.0,2.0,635.0,2033.0708661417325,1100000.0,0.1736363636363636
365,Brighton,2016-09-03,House,1550000.0,3,2.0,2.0,663.0,2337.8582202111616,1961000.0,-0.209586945436002
366,Brighton,2016-09-03,House,1635000.0,3,1.0,2.0,366.0,4467.213114754099,1961000.0,-0.1662417134115247
367,Brighton,2016-12-03,House,1830000.0,4,2.0,2.0,436.0,4197.247706422018,1961000.0,-0.066802651708312
368,Brighton,2016-12-03,House,3695000.0,4,3.0,2.0,836.0,4419.8564593301435,1961000.0,0.8842427332993371
369,Brighton,2016-12-03,House,3700000.0,4,3.0,2.0,742.0,4986.522911051213,1961000.0,0.8867924528301887
370,Brighton,2016-12-03,House,3775000.0,4,3.0,2.0,745.0,5067.114093959732,1961000.0,0.9250382457929628
371,Brighton,2016-12-03,House,1975000.0,3,1.0,2.0,432.0,4571.759259259259,1961000.0,0.0071392146863844
372,Brighton,2017-03-04,Unit,1300000.0,2,2.0,1.0,244.0,5327.868852459016,1961000.0,-0.3370729219785823
373,Brighton,2017-03-04,House,1390000.0,3,1.0,2.0,340.0,4088.235294117647,1961000.0,-0.2911779704232534
374,Brighton,2017-03-04,House,4250000.0,4,3.0,2.0,750.0,5666.666666666667,1961000.0,1.1672616012238657
375,Brighton,2017-03-04,House,2905000.0,4,3.0,1.0,487.0,5965.092402464065,1961000.0,0.4813870474247833
376,Brighton,2017-03-04,Unit,1300000.0,2,2.0,2.0,329.0,3951.367781155015,1961000.0,-0.3370729219785823
377,Brighton,2017-03-04,Townhouse,1725000.0,3,2.0,2.0,411.0,4197.080291970803,1961000.0,-0.1203467618561958
378,Brighton,2017-03-04,House,2266000.0,3,2.0,2.0,450.0,5035.555555555556,1961000.0,0.1555328913819479
379,Brighton,2016-06-04,House,2910000.0,4,1.0,2.0,732.0,3975.409836065574,1961000.0,0.4839367669556348
380,Brighton,2016-06-04,House,2100000.0,3,2.0,2.0,463.0,4535.637149028078,1961000.0,0.0708822029576746
381,Brighton,2016-06-04,Unit,800000.0,2,1.0,1.0,90.0,8888.888888888889,1961000.0,-0.592044875063743
382,Brighton,2016-06-04,Townhouse,1750000.0,3,2.0,2.0,352.0,4971.590909090909,1961000.0,-0.1075981642019377
383,Brighton,2016-08-06,House,1761000.0,4,2.0,3.0,615.0,2863.4146341463415,1961000.0,-0.1019887812340642
384,Brighton,2016-08-06,House,2600000.0,3,2.0,3.0,588.0,4421.768707482993,1961000.0,0.3258541560428353
385,Brighton,2016-05-07,House,2750000.0,5,3.0,1.0,509.0,5402.750491159136,1961000.0,0.4023457419683834
386,Brighton,2016-05-07,Unit,892500.0,2,1.0,2.0,232.0,3846.9827586206898,1961000.0,-0.5448750637429882
387,Brighton,2016-05-07,House,2145000.0,4,2.0,1.0,550.0,3900.0,1961000.0,0.0938296787353391
388,Brighton,2016-05-07,House,3171000.0,5,2.0,2.0,710.0,4466.197183098591,1961000.0,0.6170321264660887
389,Brighton,2016-05-07,House,1910000.0,2,2.0,4.0,696.0,2744.2528735632186,1961000.0,-0.0260071392146863
390,Brighton,2016-05-07,House,1865000.0,3,2.0,2.0,295.0,6322.033898305085,1961000.0,-0.0489546149923508
391,Brighton,2016-11-07,Unit,985000.0,2,1.0,1.0,611.0,1612.1112929623569,1961000.0,-0.4977052524222335
392,Brighton,2016-11-07,Townhouse,1475000.0,3,2.0,2.0,345.0,4275.36231884058,1961000.0,-0.2478327383987761
393,Brighton,2016-10-08,House,502000.0,2,2.0,0.0,116.0,4327.586206896552,1961000.0,-0.7440081591024987
394,Brighton,2016-09-10,House,2400000.0,3,2.0,2.0,835.0,2874.251497005988,1961000.0,0.223865374808771
395,Brighton,2016-09-10,House,1562500.0,5,2.0,2.0,655.0,2385.4961832061067,1961000.0,-0.203212646608873
396,Brighton,2016-12-10,House,2050000.0,3,3.0,2.0,398.0,5150.753768844221,1961000.0,0.0453850076491585
397,Brighton,2016-12-10,House,3180000.0,4,3.0,6.0,454.0,7004.405286343613,1961000.0,0.6216216216216216
398,Brighton,2016-12-10,Townhouse,960000.0,2,1.0,2.0,363.0,2644.628099173554,1961000.0,-0.5104538500764916
399,Brighton,2016-12-10,House,3320000.0,4,3.0,2.0,644.0,5155.27950310559,1961000.0,0.6930137684854666
400,Brighton,2016-12-10,House,2800000.0,4,3.0,3.0,596.0,4697.986577181208,1961000.0,0.4278429372768995
401,Brighton,2016-12-10,Unit,1602000.0,3,2.0,2.0,328.0,4884.1463414634145,1961000.0,-0.1830698623151453
402,Brighton,2016-11-12,House,1650000.0,3,2.0,1.0,354.0,4661.016949152542,1961000.0,-0.1585925548189699
403,Brighton,2016-11-12,House,1102000.0,2,1.0,2.0,318.0,3465.4088050314467,1961000.0,-0.4380418154003059
404,Brighton,2016-11-12,House,1570000.0,2,1.0,0.0,352.0,4460.227272727273,1961000.0,-0.1993880673125956
405,Brighton,2016-11-12,House,4700000.0,5,3.0,2.0,1073.0,4380.242311276794,1961000.0,1.39673635900051
406,Brighton,2016-11-12,House,1785000.0,3,2.0,1.0,404.0,4418.316831683168,1961000.0,-0.0897501274859765
407,Brighton,2016-11-12,House,1550000.0,2,2.0,2.0,404.0,3836.633663366337,1961000.0,-0.209586945436002
408,Brighton,2016-08-13,House,1875000.0,3,2.0,2.0,275.0,6818.181818181818,1961000.0,-0.0438551759306476
409,Brighton,2016-08-13,House,2400000.0,4,2.0,2.0,640.0,3750.0,1961000.0,0.223865374808771
410,Brighton,2016-08-13,Unit,1266000.0,3,1.0,2.0,277.0,4570.397111913358,1961000.0,-0.3544110147883733
411,Brighton,2016-05-14,Unit,826000.0,3,1.0,2.0,119.0,6941.176470588235,1961000.0,-0.5787863335033147
412,Brighton,2016-05-14,House,2730000.0,5,3.0,2.0,895.0,3050.2793296089385,1961000.0,0.392146863844977
413,Brighton,2016-05-14,Unit,900000.0,2,2.0,1.0,118.0,7627.118644067797,1961000.0,-0.5410504844467109
414,Brighton,2016-05-14,Townhouse,1962000.0,3,2.0,2.0,323.0,6074.303405572756,1961000.0,0.0005099439061703
415,Brighton,2016-10-15,House,3295888.0,4,3.0,2.0,565.0,5833.430088495576,1961000.0,0.6807180010198878
416,Brighton,2016-04-16,Unit,800000.0,2,1.0,1.0,131.0,6106.8702290076335,1961000.0,-0.592044875063743
417,Brighton,2016-04-16,House,2100000.0,5,5.0,2.0,552.0,3804.347826086957,1961000.0,0.0708822029576746
418,Brighton,2016-07-16,House,1500000.0,3,2.0,1.0,442.0,3393.665158371041,1961000.0,-0.2350841407445181
419,Brighton,2016-07-16,Unit,905500.0,2,1.0,1.0,122.0,7422.131147540984,1961000.0,-0.5382457929627741
420,Brighton,2016-09-17,House,2375000.0,3,2.0,2.0,547.0,4341.864716636197,1961000.0,0.211116777154513
421,Brighton,2016-09-17,House,2275000.0,3,2.0,1.0,359.0,6337.047353760446,1961000.0,0.1601223865374808
422,Brighton,2016-09-17,House,1385000.0,3,1.0,2.0,426.0,3251.173708920188,1961000.0,-0.293727689954105
